1,114.261248,30.521578
4,114.273917,30.5372
5,114.275315,30.538965
9,114.281883,30.549667
10,114.282517,30.550683
28,114.29467,30.567863
29,114.2951,30.568473
39,114.301903,30.57745
40,114.302667,30.578483
41,114.3035,30.579683
62,114.313533,30.59535
63,114.314253,30.596507
64,114.314703,30.597168
65,114.315553,30.598392
74,114.32025,30.604717
75,114.321,30.605683
80,114.324087,30.60895
81,114.32469,30.609637
82,114.325367,30.610333
83,114.32575,30.61075
84,114.326197,30.611222
89,114.330703,30.615315
90,114.331167,30.6157
102,114.342998,30.62492
103,114.344472,30.626
104,114.345222,30.626577
114,114.35579,30.634077
115,114.356687,30.634688
122,114.366362,30.641027
123,114.367167,30.641517
124,114.3685,30.642517
125,114.368882,30.642788
129,114.37565,30.646733
130,114.376457,30.647185
137,114.384918,30.651183
138,114.385958,30.651627
139,114.389717,30.653242
140,114.390667,30.653617
141,114.391755,30.654037
146,114.399867,30.656723
147,114.401962,30.657387
156,114.414387,30.660907
157,114.41653,30.661478
160,114.424272,30.663927
161,114.425292,30.664282
162,114.426483,30.664683
163,114.427305,30.664955
173,114.444298,30.671497
174,114.446197,30.672218
176,114.453593,30.675652
177,114.45441,30.676005
178,114.456317,30.6768
181,114.464545,30.679853
182,114.466382,30.680523
183,114.467657,30.680977
184,114.469483,30.681702
192,114.483725,30.686105
193,114.484493,30.686327
194,114.49145,30.687967
195,114.492963,30.688243
196,114.496402,30.688665
197,114.498388,30.688788
198,114.500305,30.688828
199,114.5055,30.688383
200,114.508355,30.687967
201,114.51205,30.687217
204,114.51874,30.685325
205,114.519883,30.68495
206,114.522453,30.68414
207,114.52503,30.683023
208,114.525753,30.682655
211,114.529095,30.68075
212,114.529763,30.680313
213,114.53055,30.67975
214,114.532983,30.677717
215,114.538078,30.672607
216,114.540147,30.669603
225,114.55321,30.645237
226,114.554383,30.642533
227,114.555185,30.640875
228,114.555932,30.639172
229,114.557463,30.635622
