1,114.590153,30.562715
14,114.58797,30.566385
15,114.587827,30.566585
32,114.579442,30.57697
33,114.578945,30.57763
34,114.57857,30.578158
45,114.576925,30.581482
46,114.576842,30.581597
47,114.576727,30.58177
72,114.575107,30.583318
73,114.5751,30.583332
143,114.574605,30.583117
144,114.574595,30.5831
145,114.574547,30.583075
146,114.576193,30.583745
147,114.579077,30.580847
151,114.582427,30.576247
152,114.588385,30.569347
153,114.590178,30.567538
157,114.597545,30.56199
158,114.600913,30.559677
159,114.60162,30.55922
160,114.603402,30.558285
161,114.604215,30.557988
164,114.608707,30.556558
165,114.609965,30.556175
166,114.612647,30.555587
168,114.61449,30.555238
169,114.616702,30.554907
172,114.619837,30.554828
173,114.621723,30.554898
174,114.622387,30.55491
175,114.624473,30.55491
176,114.625717,30.554992
179,114.629307,30.556093
180,114.630155,30.556637
187,114.637923,30.563455
188,114.640018,30.565113
191,114.643798,30.567645
192,114.644923,30.568342
193,114.646798,30.56947
194,114.648408,30.570257
195,114.649658,30.570797
196,114.651348,30.571492
197,114.652607,30.57203
201,114.660575,30.575027
202,114.666162,30.576762
215,114.692825,30.58343
216,114.694595,30.583925
218,114.705788,30.587765
219,114.707568,30.588365
220,114.70786,30.588453
221,114.7093,30.588933
223,114.72377,30.59472
224,114.727697,30.596368
227,114.749057,30.606663
228,114.7507,30.607482
229,114.75366,30.608785
231,114.758953,30.610533
232,114.766215,30.612345
233,114.768995,30.612792
234,114.769462,30.61287
235,114.77171,30.613227
236,114.776002,30.613558
