1,114.242612,30.496315
3,114.252552,30.50823
4,114.256743,30.513188
10,114.269215,30.529748
11,114.269762,30.530402
12,114.272637,30.534052
13,114.273712,30.53557
14,114.276987,30.540452
16,114.28057,30.546875
17,114.281438,30.548402
18,114.283717,30.551962
21,114.287502,30.55665
22,114.288678,30.558148
28,114.291693,30.562562
29,114.292183,30.563278
43,114.30171,30.575805
44,114.302197,30.576527
45,114.302647,30.577197
46,114.303102,30.577918
47,114.304073,30.579333
65,114.31279,30.594357
66,114.313202,30.5951
71,114.31566,30.598827
72,114.316175,30.599542
73,114.31673,30.600258
74,114.317803,30.60176
75,114.318277,30.60245
80,114.321675,30.60648
81,114.322317,30.607108
91,114.328457,30.612363
92,114.32918,30.613007
93,114.329862,30.613592
94,114.330508,30.61415
128,114.361118,30.637813
129,114.362772,30.639055
141,114.372665,30.645327
142,114.373555,30.645795
143,114.375545,30.646797
152,114.391168,30.65364
153,114.39215,30.654028
177,114.423557,30.664437
178,114.424517,30.664783
186,114.432762,30.668053
187,114.433665,30.668398
193,114.440547,30.671647
194,114.44336,30.672983
195,114.445123,30.67381
202,114.455405,30.677582
203,114.456328,30.677902
204,114.45723,30.678213
205,114.458165,30.678523
206,114.459073,30.67883
207,114.460028,30.679152
