1,114.223867,30.473873
10,114.27148,30.532405
11,114.272608,30.533818
13,114.27678,30.539783
14,114.277487,30.540908
18,114.283487,30.551553
19,114.28415,30.552685
20,114.286283,30.555987
32,114.30358,30.578785
33,114.30435,30.57984
43,114.312443,30.59342
44,114.313082,30.594528
48,114.316805,30.600057
49,114.318708,30.602578
50,114.320425,30.604665
51,114.321295,30.60571
52,114.32214,30.606713
53,114.324185,30.608702
65,114.34398,30.624007
66,114.346355,30.62587
69,114.351152,30.629383
70,114.357112,30.633692
71,114.358252,30.634532
79,114.372015,30.6437
80,114.373162,30.644445
83,114.37819,30.647483
84,114.380698,30.6489
85,114.383662,30.650548
86,114.384888,30.651167
87,114.390278,30.65344
88,114.394278,30.654848
94,114.404082,30.657758
95,114.405522,30.658212
102,114.419398,30.66301
103,114.42069,30.663463
107,114.432818,30.66736
108,114.434215,30.667777
109,114.436925,30.66862
110,114.438598,30.66915
111,114.440167,30.669682
113,114.445498,30.671657
114,114.448202,30.672705
115,114.452027,30.67445
116,114.454592,30.675665
121,114.467845,30.681183
122,114.469177,30.681718
123,114.471732,30.682732
124,114.474298,30.683755
125,114.47554,30.684265
126,114.478113,30.685295
127,114.48206,30.686648
133,114.493712,30.689193
134,114.495115,30.689415
135,114.499367,30.68976
136,114.502208,30.689673
137,114.504998,30.689423
138,114.510682,30.688383
139,114.517535,30.686302
140,114.52053,30.685103
141,114.524585,30.683272
142,114.528465,30.681348
143,114.53088,30.679972
144,114.532135,30.679198
145,114.533255,30.67841
146,114.535517,30.67662
147,114.539605,30.672475
148,114.543628,30.666102
149,114.54415,30.664853
150,114.546272,30.659513
154,114.554872,30.642938
155,114.558245,30.636197
156,114.562263,30.628598
161,114.569765,30.61078
162,114.570287,30.609573
163,114.572178,30.604698
164,114.573405,30.600948
165,114.576083,30.593538
