1,114.538785,30.658833
150,114.53993604814,30.66081551641138
151,114.540247,30.661347
152,114.540743,30.662895
153,114.540865,30.663703
154,114.540915,30.664478
155,114.540787,30.665207
156,114.540198,30.667062
157,114.539965,30.667587
158,114.539648,30.668098
159,114.539365,30.668583
161,114.537877,30.670547
162,114.535383,30.67328
164,114.533943,30.674613
165,114.532297,30.676147
166,114.529772,30.678672
167,114.529147,30.67908
168,114.525092,30.680922
169,114.523637,30.681545
170,114.522182,30.682267
174,114.517405,30.684235
175,114.516383,30.684573
181,114.506717,30.686302
182,114.505317,30.6864
183,114.504615,30.686455
190,114.497895,30.685155
191,114.495887,30.684777
201,114.487213,30.682077
202,114.486872,30.682002
203,114.486392,30.681785
432,114.486575,30.681632
433,114.486577,30.681633
434,114.486575,30.681635
435,114.486582,30.681628
436,114.486582,30.681628
437,114.48658,30.681627
