1,114.441323,30.671272
2,114.440107,30.67173
3,114.438017,30.672248
5,114.4191072702703,30.66578454054054
6,114.418582,30.665605
12,114.402052,30.65948
13,114.401345,30.65924
14,114.400997,30.659122
19,114.39142,30.656635
20,114.389485,30.656023
21,114.389102,30.655895
22,114.387537,30.655343
26,114.377507,30.650887
27,114.375168,30.649678
34,114.36436,30.642978
35,114.363705,30.642605
36,114.362433,30.641853
37,114.360798,30.640863
50,114.347573,30.630677
51,114.34658,30.629972
65,114.334812,30.622407
66,114.332143,30.62084
67,114.330383,30.619268
71,114.3171797330595,30.60560290554415
72,114.313225,30.601517
78,114.298688215311,30.58216845933014
79,114.297028,30.579922
80,114.295222,30.577517
81,114.294587,30.576645
