1,114.287635,30.557838
8,114.292957,30.564848
9,114.294885,30.56723
18,114.300437,30.575095
19,114.300823,30.575603
20,114.301223,30.576152
48,114.314282,30.596437
49,114.314467,30.596718
58,114.317992,30.601658
59,114.318655,30.602457
60,114.318875,30.602715
61,114.31952,30.603498
69,114.322598,30.607053
70,114.32307,30.60753
77,114.327892,30.61184
78,114.32861,30.612528
79,114.32886,30.612753
104,114.342387,30.623515
105,114.342983,30.623982
106,114.34362,30.62446
107,114.343925,30.624697
117,114.35065,30.629667
118,114.351637,30.630377
134,114.367017,30.640737
135,114.367677,30.641185
136,114.368023,30.641408
144,114.375073,30.645802
145,114.37583,30.646235
151,114.382362,30.649605
152,114.38382,30.650385
153,114.384182,30.650575
154,114.384908,30.650938
162,114.394967,30.655165
163,114.396137,30.655587
179,114.412558,30.660872
180,114.415613,30.66182
183,114.429433,30.666603
184,114.429785,30.666743
185,114.431232,30.667322
186,114.432903,30.668017
187,114.433605,30.668308
188,114.437235,30.66965
201,114.5420331497056,30.66412472666106
202,114.543735,30.664035
204,114.5530233692308,30.64597001538462
205,114.556313,30.639572
206,114.557742,30.636667
