1,114.24308,30.496817
15,114.275187,30.538187
16,114.276013,30.539327
18,114.278533,30.54305
19,114.28108,30.547087
24,114.28456,30.553227
25,114.285147,30.554213
26,114.286333,30.556023
42,114.29896,30.57289
43,114.29928,30.573333
50,114.304813,30.581507
51,114.305827,30.583067
62,114.312307,30.59386
63,114.312693,30.594553
65,114.314213,30.596677
66,114.31464,30.597307
67,114.316067,30.59937
68,114.316653,30.600213
69,114.3172,30.601027
70,114.31752,30.6015
71,114.3182,30.602463
75,114.320573,30.605397
76,114.321827,30.60678
80,114.324973,30.609883
81,114.325907,30.61081
82,114.326787,30.61171
88,114.332813,30.616883
89,114.333587,30.617517
90,114.335547,30.619133
91,114.336333,30.619773
105,114.35044,30.630557
106,114.351173,30.631097
116,114.363213,30.639323
117,114.364293,30.640123
118,114.36584,30.64116
124,114.37272,30.645317
125,114.373933,30.64602
131,114.38176,30.650087
132,114.382373,30.650383
133,114.383947,30.65114
134,114.385093,30.65167
140,114.393627,30.65514
141,114.394467,30.655423
148,114.403933,30.65823
149,114.40612,30.658807
159,114.423947,30.66458
160,114.42596,30.66529
161,114.427933,30.666
162,114.429613,30.666557
171,114.442773,30.67154
172,114.445293,30.67254
174,114.44848,30.67405
175,114.449667,30.67481
176,114.45088,30.675417
183,114.468947,30.68146
184,114.47024,30.681963
185,114.473093,30.682957
186,114.474813,30.68352
187,114.47668,30.684197
188,114.47856,30.684907
192,114.487,30.687277
193,114.487987,30.687547
195,114.49076,30.688047
196,114.492053,30.688237
197,114.493187,30.688407
200,114.497907,30.68886
201,114.49908,30.688923
206,114.503707,30.68884
207,114.504373,30.68877
208,114.505267,30.688663
209,114.506013,30.68857
211,114.5102,30.687833
212,114.510973,30.687637
219,114.51848,30.685323
220,114.520653,30.68452
221,114.52152,30.684243
223,114.527227,30.68169
224,114.531813,30.6788
225,114.532827,30.67801
226,114.53436,30.676703
231,114.539787,30.671063
232,114.541413,30.668813
239,114.54552,30.659763
240,114.546547,30.657777
243,114.55104,30.650193
244,114.552867,30.646857
245,114.553253,30.646063
246,114.55432,30.643923
253,114.56072,30.629633
254,114.56136,30.628223
259,114.56764,30.611147
260,114.568387,30.60816
261,114.569493,30.604927
262,114.569933,30.603713
263,114.57068,30.600853
