1,114.616558,30.556582
2,114.615588,30.55671
3,114.615113,30.556802
7,114.60996,30.558535
8,114.604918,30.560025
9,114.603353,30.560417
10,114.602807,30.560533
11,114.598977,30.56034
12,114.59763,30.560245
22,114.5642406718275,30.60968154962676
23,114.564083,30.609915
31,114.560512,30.621513
32,114.5594,30.624935
36,114.557812,30.628213
37,114.55766,30.628777
38,114.557065,30.630975
46,114.554515,30.63606
47,114.554233,30.63662
58,114.55072,30.644977
59,114.550323,30.645833
60,114.55009,30.646342
75,114.54448,30.655842
76,114.544218,30.65635
77,114.543985,30.6568
91,114.541137,30.664773
92,114.54098,30.665188
101,114.538223,30.670525
102,114.537762,30.671327
103,114.537513,30.671687
104,114.536928,30.672417
105,114.536405,30.673173
106,114.536137,30.673502
107,114.535578,30.67418
122,114.524328,30.681785
123,114.523767,30.68205
131,114.518605,30.683833
132,114.51802,30.684007
138,114.51438,30.68483
139,114.513173,30.68514
140,114.512558,30.685287
150,114.503362,30.686565
151,114.502722,30.686663
152,114.502058,30.686758
153,114.501373,30.686862
154,114.494727,30.68686
160,114.49017,30.685918
161,114.48966,30.685783
167,114.485067,30.684197
168,114.484473,30.683972
169,114.483847,30.683775
172,114.480633,30.683303
173,114.479998,30.68314
174,114.478855,30.682827
180,114.473805,30.680247
181,114.473357,30.679988
189,114.46763,30.67743
190,114.467093,30.677198
191,114.46655,30.676965
207,114.45599,30.673808
208,114.455243,30.673562
236,114.437255,30.667058
237,114.436713,30.666833
238,114.436145,30.666632
239,114.435578,30.666425
240,114.434983,30.666235
241,114.433835,30.666192
242,114.433228,30.666388
246,114.430363,30.667982
247,114.429752,30.668222
248,114.429128,30.668413
251,114.427357,30.668272
252,114.42613,30.668038
253,114.425497,30.667925
285,114.400267,30.65896
286,114.399747,30.658743
289,114.397452,30.658052
290,114.396873,30.657958
294,114.394347,30.657787
295,114.39369,30.65782
296,114.392378,30.657817
297,114.391718,30.657722
298,114.391082,30.657543
299,114.390428,30.657337
308,114.382373,30.654338
309,114.38103,30.65368
318,114.371598,30.648847
319,114.370333,30.648172
330,114.362463,30.64361
331,114.361845,30.643195
332,114.361188,30.642738
333,114.360578,30.642307
334,114.359942,30.641868
340,114.356583,30.639078
341,114.356078,30.638617
355,114.349702,30.632467
356,114.349305,30.632107
357,114.348935,30.631723
371,114.34311,30.627128
372,114.342747,30.626735
383,114.336933,30.622795
384,114.336528,30.622463
385,114.336137,30.622177
399,114.328285,30.615628
400,114.327848,30.615247
401,114.327443,30.61488
402,114.326573,30.614077
420,114.317987,30.604953
421,114.317615,30.604548
444,114.307467,30.593115
445,114.30707,30.592687
446,114.306637,30.592215
447,114.306237,30.591745
460,114.30185,30.584907
461,114.301222,30.58382
468,114.297608,30.580112
469,114.296827,30.57916
479,114.292288,30.572263
480,114.291915,30.571745
481,114.29153,30.571187
482,114.29119,30.570652
494,114.28588,30.561898
495,114.285537,30.56133
502,114.282917,30.556125
503,114.28262,30.555563
504,114.282073,30.554508
509,114.279987,30.5514
510,114.279673,30.55088
511,114.27916,30.550062
516,114.277727,30.546492
517,114.276998,30.544928
524,114.275043,30.541517
525,114.274752,30.541082
526,114.274468,30.54069
527,114.274185,30.54024
528,114.273647,30.539385
533,114.27197,30.537357
534,114.271572,30.536813
535,114.270722,30.53612
536,114.270325,30.53575
537,114.26963,30.534982
541,114.267348,30.531385
542,114.266835,30.530555
543,114.266518,30.53014
550,114.256672,30.520015
551,114.25599,30.519182
552,114.2518033069307,30.51397875247525
553,114.250117,30.511883
554,114.249162,30.511077
555,114.24784,30.509838
