1,114.489817,30.689783
6,114.479167,30.687483
7,114.477,30.686933
8,114.473733,30.685933
9,114.472717,30.685533
11,114.470733,30.684517
12,114.468767,30.683533
13,114.467717,30.683183
22,114.4559,30.680333
23,114.4548,30.6801
27,114.447383,30.678033
28,114.446367,30.6777
29,114.444333,30.677033
30,114.4433,30.6767
31,114.441283,30.67605
36,114.431167,30.671717
37,114.429133,30.6708
44,114.414367,30.663767
45,114.410733,30.66225
46,114.4098,30.6619
54,114.399117,30.65805
55,114.39815,30.65775
58,114.394017,30.65755
59,114.393017,30.65735
61,114.390117,30.6564
62,114.3882,30.655717
64,114.386083,30.6553
65,114.385017,30.655033
66,114.383933,30.654733
67,114.3829,30.6544
68,114.38185,30.654017
69,114.380783,30.653583
70,114.37975,30.653133
74,114.375817,30.651
75,114.374767,30.650467
79,114.37045,30.64865
80,114.36935,30.648217
81,114.3683,30.647733
82,114.366283,30.6466
83,114.3643,30.645483
84,114.363367,30.6449
87,114.358783,30.641667
88,114.356983,30.640283
92,114.3538,30.637367
93,114.352267,30.635917
95,114.349117,30.6333
96,114.347567,30.6321
97,114.3461,30.630867
98,114.3442,30.62865
99,114.3435,30.62795
100,114.342717,30.627333
105,114.33725,30.624267
106,114.336233,30.623683
110,114.3324,30.621083
111,114.331433,30.6204
112,114.330483,30.6197
113,114.329483,30.619083
114,114.328367,30.6186
115,114.327433,30.6179
116,114.326667,30.617083
118,114.325717,30.615083
119,114.325217,30.614067
120,114.324633,30.61305
122,114.322667,30.610317
123,114.3221,30.609517
124,114.321167,30.608267
127,114.317317,30.604717
128,114.3148,30.602717
135,114.30755,30.59445
136,114.30685,30.5936
137,114.306117,30.592767
138,114.3054,30.591917
141,114.30365,30.589117
142,114.303083,30.588183
148,114.299083,30.58285
149,114.298383,30.58205
150,114.297733,30.581217
152,114.296683,30.579367
153,114.296217,30.5784
154,114.295633,30.5775
156,114.2935,30.574967
157,114.29275,30.574133
164,114.28675,30.566133
165,114.286183,30.565317
166,114.286,30.565083
167,114.285983,30.5651
168,114.28595,30.5651
179,114.285867,30.564867
180,114.283267,30.56005
183,114.281883,30.555717
184,114.28155,30.55435
185,114.281333,30.553617
188,114.2795,30.551633
189,114.2781,30.550083
190,114.276017,30.545617
191,114.274717,30.5429
192,114.273283,30.540233
193,114.27195,30.537883
194,114.270033,30.5354
197,114.268183,30.53345
198,114.267633,30.532783
199,114.267217,30.532067
200,114.266717,30.531317
201,114.266117,30.530633
203,114.26285,30.527333
204,114.2611,30.525433
207,114.257883,30.521517
208,114.256683,30.520267
209,114.255417,30.519017
210,114.254783,30.518383
217,114.240517,30.5011
218,114.239917,30.500417
219,114.238617,30.4989
220,114.235883,30.493917
221,114.234683,30.49155
223,114.231333,30.488583
224,114.229967,30.487267
230,114.217117,30.471667
231,114.216483,30.47105
232,114.215133,30.469883
233,114.209633,30.465383
234,114.202167,30.458867
