1,114.27656,30.53985
2,114.278213,30.542347
3,114.279787,30.54492
7,114.282493,30.550027
8,114.283107,30.551097
9,114.28396,30.55252
14,114.291267,30.56361
15,114.29196,30.564693
16,114.29288,30.56607
33,114.310387,30.590357
34,114.31136,30.59169
40,114.317293,30.60043
41,114.318093,30.601627
42,114.318933,30.6028
43,114.319867,30.604097
44,114.321813,30.606307
45,114.322947,30.607473
48,114.327373,30.611713
49,114.32856,30.6127
50,114.329867,30.613777
65,114.349187,30.628717
66,114.350387,30.629623
72,114.358893,30.6356
73,114.36032,30.636597
74,114.36164,30.637537
75,114.363013,30.638553
